cantidad;Product ID;Cliente ID;Fecha;Envío;Método de pago;Recargo;Orden ID; Precio ;Orden; Mas envio ;Mas recargo;Precio Final
1;P059;C028;13/7/2025;No;Efectivo;No; O0877 ; $ 3.417 ; $ 3.417 ; $ -   ; $ -   ; $ 3.417 
15;P128;C028;16/7/2025;No;Efectivo;No; O1080 ; $ 4.100 ; $ 61.507 ; $ -   ; $ -   ; $ 61.507 
11;P059;C028;25/7/2025;Si;Credito;Si; O1622 ; $ 3.417 ; $ 37.587 ; $ 2.000 ; $ 1.879 ; $ 41.467 
4;P072;C028;28/7/2025;Si;Efectivo;No; O1814 ; $ 4.442 ; $ 17.769 ; $ 2.000 ; $ -   ; $ 19.769 
4;P101;C028;30/7/2025;Si;Efectivo;No; O1947 ; $ 2.392 ; $ 9.568 ; $ 2.000 ; $ -   ; $ 11.568 
9;P087;C029;6/7/2025;Si;Efectivo;No; O0365 ; $ 5.980 ; $ 53.818 ; $ 2.000 ; $ -   ; $ 55.818 
4;P001;C029;10/7/2025;Si;Efectivo;No; O0645 ; $ 1.025 ; $ 4.100 ; $ 2.000 ; $ -   ; $ 6.100 
20;P078;C029;10/7/2025;No;Credito;Si; O0657 ; $ 5.126 ; $ 102.511 ; $ -   ; $ 5.126 ; $ 107.637 
6;P102;C029;22/7/2025;Si;Credito;Si; O1458 ; $ 4.613 ; $ 27.678 ; $ 2.000 ; $ 1.384 ; $ 31.062 
19;P021;C030;2/7/2025;No;Efectivo;No; O0129 ; $ 2.392 ; $ 45.447 ; $ -   ; $ -   ; $ 45.447 
16;P124;C030;8/7/2025;Si;Efectivo;No; O0497 ; $ 2.734 ; $ 43.738 ; $ 2.000 ; $ -   ; $ 45.738 
2;P077;C030;12/7/2025;No;Credito;Si; O0821 ; $ 2.563 ; $ 5.126 ; $ -   ; $ 256 ; $ 5.382 
11;P070;C030;15/7/2025;No;Efectivo;No; O0990 ; $ 4.442 ; $ 48.864 ; $ -   ; $ -   ; $ 48.864 
9;P033;C030;16/7/2025;Si;Efectivo;No; O1079 ; $ 2.563 ; $ 23.065 ; $ 2.000 ; $ -   ; $ 25.065 
6;P138;C030;23/7/2025;Si;Credito;Si; O1543 ; $ 6.492 ; $ 38.954 ; $ 2.000 ; $ 1.948 ; $ 42.902 
18;P141;C030;23/7/2025;No;Efectivo;No; O1547 ; $ 6.492 ; $ 116.863 ; $ -   ; $ -   ; $ 116.863 
10;P112;C030;23/7/2025;No;Efectivo;No; O1548 ; $ 2.221 ; $ 22.211 ; $ -   ; $ -   ; $ 22.211 
1;P050;C030;23/7/2025;No;Credito;Si; O1553 ; $ 2.050 ; $ 2.050 ; $ -   ; $ 103 ; $ 2.153 
20;P054;C030;24/7/2025;No;Efectivo;No; O1578 ; $ 3.417 ; $ 68.341 ; $ -   ; $ -   ; $ 68.341 
12;P012;C031;2/7/2025;No;Credito;Si; O0074 ; $ 5.126 ; $ 61.507 ; $ -   ; $ 3.075 ; $ 64.582 
2;P017;C031;3/7/2025;No;Credito;Si; O0157 ; $ 5.980 ; $ 11.960 ; $ -   ; $ 598 ; $ 12.558 
2;P146;C031;5/7/2025;Si;Efectivo;No; O0340 ; $ 4.442 ; $ 8.884 ; $ 2.000 ; $ -   ; $ 10.884 
4;P050;C031;11/7/2025;Si;Efectivo;No; O0724 ; $ 2.050 ; $ 8.201 ; $ 2.000 ; $ -   ; $ 10.201 
17;P040;C031;25/7/2025;Si;Efectivo;No; O1629 ; $ 1.709 ; $ 29.045 ; $ 2.000 ; $ -   ; $ 31.045 
13;P011;C031;29/7/2025;Si;Efectivo;No; O1911 ; $ 3.759 ; $ 48.864 ; $ 2.000 ; $ -   ; $ 50.864 
4;P007;C032;3/7/2025;No;Efectivo;No; O0160 ; $ 1.709 ; $ 6.834 ; $ -   ; $ -   ; $ 6.834 
12;P110;C032;7/7/2025;No;Efectivo;No; O0454 ; $ 2.221 ; $ 26.653 ; $ -   ; $ -   ; $ 26.653 
17;P058;C032;9/7/2025;Si;Efectivo;No; O0558 ; $ 3.417 ; $ 58.090 ; $ 2.000 ; $ -   ; $ 60.090 
16;P066;C032;9/7/2025;Si;Efectivo;No; O0559 ; $ 4.442 ; $ 71.074 ; $ 2.000 ; $ -   ; $ 73.074 
10;P102;C032;11/7/2025;Si;Efectivo;No; O0728 ; $ 4.613 ; $ 46.130 ; $ 2.000 ; $ -   ; $ 48.130 
16;P020;C032;14/7/2025;Si;Credito;Si; O0954 ; $ 2.050 ; $ 32.804 ; $ 2.000 ; $ 1.640 ; $ 36.444 
17;P086;C032;14/7/2025;Si;Efectivo;No; O0958 ; $ 5.980 ; $ 101.657 ; $ 2.000 ; $ -   ; $ 103.657 
19;P052;C032;16/7/2025;No;Efectivo;No; O1071 ; $ 2.050 ; $ 38.954 ; $ -   ; $ -   ; $ 38.954 
12;P046;C032;18/7/2025;No;Efectivo;No; O1213 ; $ 2.050 ; $ 24.603 ; $ -   ; $ -   ; $ 24.603 
7;P083;C032;19/7/2025;No;Efectivo;No; O1290 ; $ 2.563 ; $ 17.939 ; $ -   ; $ -   ; $ 17.939 
20;P116;C032;24/7/2025;No;Credito;Si; O1576 ; $ 3.930 ; $ 78.592 ; $ -   ; $ 3.930 ; $ 82.521 
13;P134;C032;26/7/2025;Si;Credito;Si; O1746 ; $ 4.271 ; $ 55.527 ; $ 2.000 ; $ 2.776 ; $ 60.303 
6;P020;C032;27/7/2025;Si;Efectivo;No; O1773 ; $ 2.050 ; $ 12.301 ; $ 2.000 ; $ -   ; $ 14.301 
17;P128;C032;29/7/2025;No;Efectivo;No; O1894 ; $ 4.100 ; $ 69.708 ; $ -   ; $ -   ; $ 69.708 
9;P010;C033;3/7/2025;No;Efectivo;No; O0190 ; $ 3.759 ; $ 33.829 ; $ -   ; $ -   ; $ 33.829 
3;P029;C033;5/7/2025;No;Credito;Si; O0338 ; $ 2.050 ; $ 6.151 ; $ -   ; $ 308 ; $ 6.458 
15;P074;C033;13/7/2025;Si;Efectivo;No; O0846 ; $ 1.879 ; $ 28.191 ; $ 2.000 ; $ -   ; $ 30.191 
12;P086;C033;15/7/2025;No;Credito;Si; O1023 ; $ 5.980 ; $ 71.758 ; $ -   ; $ 3.588 ; $ 75.346 
3;P049;C033;17/7/2025;Si;Credito;Si; O1134 ; $ 2.050 ; $ 6.151 ; $ 2.000 ; $ 308 ; $ 8.458 
1;P126;C033;19/7/2025;Si;Efectivo;No; O1305 ; $ 4.100 ; $ 4.100 ; $ 2.000 ; $ -   ; $ 6.100 
10;P012;C033;20/7/2025;Si;Credito;Si; O1332 ; $ 5.126 ; $ 51.256 ; $ 2.000 ; $ 2.563 ; $ 55.818 
2;P051;C033;20/7/2025;Si;Credito;Si; O1347 ; $ 2.050 ; $ 4.100 ; $ 2.000 ; $ 205 ; $ 6.305 
18;P019;C033;20/7/2025;Si;Efectivo;No; O1363 ; $ 2.050 ; $ 36.904 ; $ 2.000 ; $ -   ; $ 38.904 
3;P066;C033;24/7/2025;No;Efectivo;No; O1600 ; $ 4.442 ; $ 13.326 ; $ -   ; $ -   ; $ 13.326 
12;P093;C034;3/7/2025;Si;Credito;Si; O0202 ; $ 5.126 ; $ 61.507 ; $ 2.000 ; $ 3.075 ; $ 66.582 
3;P019;C034;7/7/2025;Si;Efectivo;No; O0447 ; $ 2.050 ; $ 6.151 ; $ 2.000 ; $ -   ; $ 8.151 
2;P054;C034;8/7/2025;No;Credito;Si; O0482 ; $ 3.417 ; $ 6.834 ; $ -   ; $ 342 ; $ 7.176 
2;P061;C034;9/7/2025;Si;Efectivo;No; O0557 ; $ 5.126 ; $ 10.251 ; $ 2.000 ; $ -   ; $ 12.251 
3;P081;C034;16/7/2025;Si;Efectivo;No; O1046 ; $ 5.980 ; $ 17.939 ; $ 2.000 ; $ -   ; $ 19.939 
16;P092;C034;17/7/2025;Si;Efectivo;No; O1168 ; $ 5.126 ; $ 82.009 ; $ 2.000 ; $ -   ; $ 84.009 
1;P144;C034;24/7/2025;No;Efectivo;No; O1610 ; $ 3.930 ; $ 3.930 ; $ -   ; $ -   ; $ 3.930 
7;P038;C034;29/7/2025;Si;Credito;Si; O1903 ; $ 5.980 ; $ 41.859 ; $ 2.000 ; $ 2.093 ; $ 45.952 
11;P059;C035;1/7/2025;No;Efectivo;No; O0069 ; $ 3.417 ; $ 37.587 ; $ -   ; $ -   ; $ 37.587 
13;P133;C035;8/7/2025;No;Efectivo;No; O0526 ; $ 4.271 ; $ 55.527 ; $ -   ; $ -   ; $ 55.527 
19;P116;C035;9/7/2025;No;Efectivo;No; O0575 ; $ 3.930 ; $ 74.662 ; $ -   ; $ -   ; $ 74.662 
1;P069;C035;9/7/2025;No;Efectivo;No; O0587 ; $ 4.442 ; $ 4.442 ; $ -   ; $ -   ; $ 4.442 
19;P108;C035;11/7/2025;No;Efectivo;No; O0752 ; $ 4.100 ; $ 77.908 ; $ -   ; $ -   ; $ 77.908 
11;P026;C035;15/7/2025;Si;Credito;Si; O0988 ; $ 5.126 ; $ 56.381 ; $ 2.000 ; $ 2.819 ; $ 61.200 
10;P006;C035;24/7/2025;Si;Efectivo;No; O1616 ; $ 2.563 ; $ 25.628 ; $ 2.000 ; $ -   ; $ 27.628 
16;P084;C035;25/7/2025;No;Credito;Si; O1657 ; $ 5.126 ; $ 82.009 ; $ -   ; $ 4.100 ; $ 86.109 
2;P017;C035;29/7/2025;Si;Efectivo;No; O1880 ; $ 5.980 ; $ 11.960 ; $ 2.000 ; $ -   ; $ 13.960 
10;P132;C035;30/7/2025;No;Efectivo;No; O1933 ; $ 4.271 ; $ 42.713 ; $ -   ; $ -   ; $ 42.713 
7;P033;C036;1/7/2025;Si;Efectivo;No; O0042 ; $ 2.563 ; $ 17.939 ; $ 2.000 ; $ -   ; $ 19.939 
18;P094;C036;2/7/2025;No;Efectivo;No; O0130 ; $ 6.151 ; $ 110.712 ; $ -   ; $ -   ; $ 110.712 
1;P060;C036;10/7/2025;No;Efectivo;No; O0659 ; $ 5.126 ; $ 5.126 ; $ -   ; $ -   ; $ 5.126 
10;P103;C036;17/7/2025;No;Efectivo;No; O1122 ; $ 4.613 ; $ 46.130 ; $ -   ; $ -   ; $ 46.130 
18;P005;C036;18/7/2025;No;Credito;Si; O1196 ; $ 2.563 ; $ 46.130 ; $ -   ; $ 2.306 ; $ 48.436 
16;P111;C036;19/7/2025;Si;Efectivo;No; O1257 ; $ 2.221 ; $ 35.537 ; $ 2.000 ; $ -   ; $ 37.537 
5;P132;C036;22/7/2025;Si;Efectivo;No; O1495 ; $ 4.271 ; $ 21.356 ; $ 2.000 ; $ -   ; $ 23.356 
2;P141;C036;23/7/2025;Si;Efectivo;No; O1521 ; $ 6.492 ; $ 12.985 ; $ 2.000 ; $ -   ; $ 14.985 
16;P077;C036;25/7/2025;No;Credito;Si; O1661 ; $ 2.563 ; $ 41.004 ; $ -   ; $ 2.050 ; $ 43.055 
6;P079;C036;25/7/2025;Si;Credito;Si; O1680 ; $ 5.126 ; $ 30.753 ; $ 2.000 ; $ 1.538 ; $ 34.291 
7;P048;C036;26/7/2025;Si;Credito;Si; O1743 ; $ 2.050 ; $ 14.352 ; $ 2.000 ; $ 718 ; $ 17.069 
17;P058;C036;27/7/2025;Si;Efectivo;No; O1788 ; $ 3.417 ; $ 58.090 ; $ 2.000 ; $ -   ; $ 60.090 
19;P060;C037;1/7/2025;No;Efectivo;No; O0064 ; $ 5.126 ; $ 97.386 ; $ -   ; $ -   ; $ 97.386 
14;P113;C037;9/7/2025;No;Efectivo;No; O0583 ; $ 3.930 ; $ 55.014 ; $ -   ; $ -   ; $ 55.014 
20;P023;C037;27/7/2025;No;Credito;Si; O1768 ; $ 2.563 ; $ 51.256 ; $ -   ; $ 2.563 ; $ 53.818 
1;P042;C038;6/7/2025;No;Efectivo;No; O0388 ; $ 1.709 ; $ 1.709 ; $ -   ; $ -   ; $ 1.709 
17;P149;C038;6/7/2025;No;Credito;Si; O0400 ; $ 5.296 ; $ 90.039 ; $ -   ; $ 4.502 ; $ 94.541 
9;P149;C038;10/7/2025;Si;Credito;Si; O0660 ; $ 5.296 ; $ 47.668 ; $ 2.000 ; $ 2.383 ; $ 52.051 
20;P021;C038;21/7/2025;No;Efectivo;No; O1418 ; $ 2.392 ; $ 47.839 ; $ -   ; $ -   ; $ 47.839 
4;P012;C038;27/7/2025;Si;Efectivo;No; O1765 ; $ 5.126 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
12;P083;C038;28/7/2025;No;Efectivo;No; O1815 ; $ 2.563 ; $ 30.753 ; $ -   ; $ -   ; $ 30.753 
13;P042;C039;1/7/2025;Si;Efectivo;No; O0010 ; $ 1.709 ; $ 22.211 ; $ 2.000 ; $ -   ; $ 24.211 
6;P007;C039;8/7/2025;Si;Efectivo;No; O0525 ; $ 1.709 ; $ 10.251 ; $ 2.000 ; $ -   ; $ 12.251 
9;P071;C039;8/7/2025;No;Efectivo;No; O0535 ; $ 4.442 ; $ 39.979 ; $ -   ; $ -   ; $ 39.979 
5;P067;C039;12/7/2025;Si;Efectivo;No; O0779 ; $ 4.442 ; $ 22.211 ; $ 2.000 ; $ -   ; $ 24.211 
18;P069;C039;13/7/2025;No;Efectivo;No; O0834 ; $ 4.442 ; $ 79.959 ; $ -   ; $ -   ; $ 79.959 
13;P138;C039;15/7/2025;Si;Efectivo;No; O0975 ; $ 6.492 ; $ 84.401 ; $ 2.000 ; $ -   ; $ 86.401 
1;P056;C039;16/7/2025;No;Efectivo;No; O1057 ; $ 3.417 ; $ 3.417 ; $ -   ; $ -   ; $ 3.417 
16;P130;C039;18/7/2025;No;Credito;Si; O1241 ; $ 4.271 ; $ 68.341 ; $ -   ; $ 3.417 ; $ 71.758 
2;P001;C039;24/7/2025;Si;Efectivo;No; O1573 ; $ 1.025 ; $ 2.050 ; $ 2.000 ; $ -   ; $ 4.050 
14;P142;C040;2/7/2025;Si;Efectivo;No; O0122 ; $ 6.492 ; $ 90.893 ; $ 2.000 ; $ -   ; $ 92.893 
15;P104;C040;6/7/2025;Si;Efectivo;No; O0393 ; $ 5.809 ; $ 87.134 ; $ 2.000 ; $ -   ; $ 89.134 
13;P147;C040;14/7/2025;No;Efectivo;No; O0912 ; $ 5.126 ; $ 66.632 ; $ -   ; $ -   ; $ 66.632 
10;P042;C040;14/7/2025;Si;Efectivo;No; O0972 ; $ 1.709 ; $ 17.085 ; $ 2.000 ; $ -   ; $ 19.085 
7;P089;C040;15/7/2025;No;Efectivo;No; O1013 ; $ 2.392 ; $ 16.743 ; $ -   ; $ -   ; $ 16.743 
10;P018;C040;15/7/2025;Si;Efectivo;No; O1040 ; $ 5.980 ; $ 59.798 ; $ 2.000 ; $ -   ; $ 61.798 
12;P140;C040;18/7/2025;Si;Efectivo;No; O1192 ; $ 6.492 ; $ 77.908 ; $ 2.000 ; $ -   ; $ 79.908 
4;P097;C040;19/7/2025;Si;Efectivo;No; O1278 ; $ 4.271 ; $ 17.085 ; $ 2.000 ; $ -   ; $ 19.085 
5;P002;C040;22/7/2025;No;Efectivo;No; O1486 ; $ 1.367 ; $ 6.834 ; $ -   ; $ -   ; $ 6.834 
20;P098;C040;26/7/2025;No;Credito;Si; O1728 ; $ 4.271 ; $ 85.426 ; $ -   ; $ 4.271 ; $ 89.697 
7;P078;C040;28/7/2025;No;Credito;Si; O1846 ; $ 5.126 ; $ 35.879 ; $ -   ; $ 1.794 ; $ 37.673 
15;P033;C041;8/7/2025;Si;Efectivo;No; O0521 ; $ 2.563 ; $ 38.442 ; $ 2.000 ; $ -   ; $ 40.442 
10;P048;C041;20/7/2025;No;Efectivo;No; O1333 ; $ 2.050 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
10;P135;C041;25/7/2025;No;Efectivo;No; O1660 ; $ 6.492 ; $ 64.924 ; $ -   ; $ -   ; $ 64.924 
14;P072;C042;2/7/2025;Si;Efectivo;No; O0083 ; $ 4.442 ; $ 62.190 ; $ 2.000 ; $ -   ; $ 64.190 
2;P099;C042;4/7/2025;Si;Efectivo;No; O0250 ; $ 4.271 ; $ 8.543 ; $ 2.000 ; $ -   ; $ 10.543 
19;P084;C042;5/7/2025;Si;Efectivo;No; O0351 ; $ 5.126 ; $ 97.386 ; $ 2.000 ; $ -   ; $ 99.386 
18;P081;C042;9/7/2025;Si;Efectivo;No; O0553 ; $ 5.980 ; $ 107.637 ; $ 2.000 ; $ -   ; $ 109.637 
17;P037;C042;10/7/2025;Si;Efectivo;No; O0619 ; $ 5.980 ; $ 101.657 ; $ 2.000 ; $ -   ; $ 103.657 
6;P007;C042;15/7/2025;No;Efectivo;No; O1039 ; $ 1.709 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
10;P138;C042;20/7/2025;No;Efectivo;No; O1357 ; $ 6.492 ; $ 64.924 ; $ -   ; $ -   ; $ 64.924 
15;P092;C042;20/7/2025;Si;Efectivo;No; O1374 ; $ 5.126 ; $ 76.883 ; $ 2.000 ; $ -   ; $ 78.883 
14;P125;C042;21/7/2025;No;Efectivo;No; O1387 ; $ 4.100 ; $ 57.406 ; $ -   ; $ -   ; $ 57.406 
2;P109;C042;27/7/2025;Si;Efectivo;No; O1787 ; $ 2.221 ; $ 4.442 ; $ 2.000 ; $ -   ; $ 6.442 
12;P058;C043;1/7/2025;No;Efectivo;No; O0072 ; $ 3.417 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
1;P059;C043;4/7/2025;Si;Efectivo;No; O0222 ; $ 3.417 ; $ 3.417 ; $ 2.000 ; $ -   ; $ 5.417 
10;P001;C043;5/7/2025;No;Credito;Si; O0335 ; $ 1.025 ; $ 10.251 ; $ -   ; $ 513 ; $ 10.764 
9;P081;C043;10/7/2025;Si;Efectivo;No; O0638 ; $ 5.980 ; $ 53.818 ; $ 2.000 ; $ -   ; $ 55.818 
16;P072;C043;11/7/2025;No;Efectivo;No; O0749 ; $ 4.442 ; $ 71.074 ; $ -   ; $ -   ; $ 71.074 
5;P052;C043;15/7/2025;No;Efectivo;No; O1012 ; $ 2.050 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
16;P121;C043;20/7/2025;No;Efectivo;No; O1317 ; $ 2.734 ; $ 43.738 ; $ -   ; $ -   ; $ 43.738 
9;P117;C043;23/7/2025;No;Efectivo;No; O1523 ; $ 5.467 ; $ 49.205 ; $ -   ; $ -   ; $ 49.205 
8;P005;C043;28/7/2025;Si;Efectivo;No; O1835 ; $ 2.563 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
12;P046;C044;1/7/2025;No;Credito;Si; O0067 ; $ 2.050 ; $ 24.603 ; $ -   ; $ 1.230 ; $ 25.833 
4;P070;C044;8/7/2025;Si;Efectivo;No; O0513 ; $ 4.442 ; $ 17.769 ; $ 2.000 ; $ -   ; $ 19.769 
6;P069;C044;9/7/2025;Si;Efectivo;No; O0555 ; $ 4.442 ; $ 26.653 ; $ 2.000 ; $ -   ; $ 28.653 
8;P125;C044;18/7/2025;No;Credito;Si; O1235 ; $ 4.100 ; $ 32.804 ; $ -   ; $ 1.640 ; $ 34.444 
1;P029;C044;19/7/2025;Si;Efectivo;No; O1268 ; $ 2.050 ; $ 2.050 ; $ 2.000 ; $ -   ; $ 4.050 
1;P044;C044;22/7/2025;Si;Efectivo;No; O1445 ; $ 5.126 ; $ 5.126 ; $ 2.000 ; $ -   ; $ 7.126 
3;P097;C044;25/7/2025;Si;Efectivo;No; O1631 ; $ 4.271 ; $ 12.814 ; $ 2.000 ; $ -   ; $ 14.814 
14;P029;C044;25/7/2025;No;Credito;Si; O1659 ; $ 2.050 ; $ 28.703 ; $ -   ; $ 1.435 ; $ 30.138 
20;P066;C044;26/7/2025;No;Efectivo;No; O1711 ; $ 4.442 ; $ 88.843 ; $ -   ; $ -   ; $ 88.843 
8;P137;C044;27/7/2025;No;Efectivo;No; O1758 ; $ 6.492 ; $ 51.939 ; $ -   ; $ -   ; $ 51.939 
18;P086;C044;30/7/2025;Si;Credito;Si; O1952 ; $ 5.980 ; $ 107.637 ; $ 2.000 ; $ 5.382 ; $ 115.018 
13;P110;C045;5/7/2025;Si;Efectivo;No; O0329 ; $ 2.221 ; $ 28.874 ; $ 2.000 ; $ -   ; $ 30.874 
14;P081;C045;9/7/2025;No;Efectivo;No; O0551 ; $ 5.980 ; $ 83.717 ; $ -   ; $ -   ; $ 83.717 
5;P116;C045;10/7/2025;No;Efectivo;No; O0647 ; $ 3.930 ; $ 19.648 ; $ -   ; $ -   ; $ 19.648 
17;P088;C045;15/7/2025;No;Credito;Si; O1015 ; $ 1.709 ; $ 29.045 ; $ -   ; $ 1.452 ; $ 30.497 
17;P005;C045;18/7/2025;Si;Efectivo;No; O1200 ; $ 2.563 ; $ 43.567 ; $ 2.000 ; $ -   ; $ 45.567 
13;P033;C045;20/7/2025;Si;Efectivo;No; O1356 ; $ 2.563 ; $ 33.316 ; $ 2.000 ; $ -   ; $ 35.316 
4;P067;C045;22/7/2025;No;Efectivo;No; O1442 ; $ 4.442 ; $ 17.769 ; $ -   ; $ -   ; $ 17.769 
12;P028;C045;23/7/2025;No;Efectivo;No; O1511 ; $ 5.980 ; $ 71.758 ; $ -   ; $ -   ; $ 71.758 
7;P085;C046;6/7/2025;No;Efectivo;No; O0357 ; $ 5.126 ; $ 35.879 ; $ -   ; $ -   ; $ 35.879 
6;P007;C046;14/7/2025;Si;Efectivo;No; O0917 ; $ 1.709 ; $ 10.251 ; $ 2.000 ; $ -   ; $ 12.251 
17;P124;C046;17/7/2025;No;Efectivo;No; O1118 ; $ 2.734 ; $ 46.472 ; $ -   ; $ -   ; $ 46.472 
5;P120;C046;17/7/2025;No;Efectivo;No; O1133 ; $ 5.467 ; $ 27.336 ; $ -   ; $ -   ; $ 27.336 
17;P096;C046;24/7/2025;Si;Efectivo;No; O1587 ; $ 4.271 ; $ 72.612 ; $ 2.000 ; $ -   ; $ 74.612 
20;P057;C047;2/7/2025;No;Efectivo;No; O0078 ; $ 3.417 ; $ 68.341 ; $ -   ; $ -   ; $ 68.341 
3;P094;C047;4/7/2025;No;Efectivo;No; O0258 ; $ 6.151 ; $ 18.452 ; $ -   ; $ -   ; $ 18.452 
5;P015;C047;10/7/2025;Si;Efectivo;No; O0606 ; $ 5.296 ; $ 26.482 ; $ 2.000 ; $ -   ; $ 28.482 
8;P081;C047;11/7/2025;Si;Credito;Si; O0742 ; $ 5.980 ; $ 47.839 ; $ 2.000 ; $ 2.392 ; $ 52.230 
19;P029;C047;12/7/2025;No;Efectivo;No; O0780 ; $ 2.050 ; $ 38.954 ; $ -   ; $ -   ; $ 38.954 
14;P057;C047;15/7/2025;Si;Efectivo;No; O0986 ; $ 3.417 ; $ 47.839 ; $ 2.000 ; $ -   ; $ 49.839 
14;P058;C047;20/7/2025;Si;Efectivo;No; O1313 ; $ 3.417 ; $ 47.839 ; $ 2.000 ; $ -   ; $ 49.839 
18;P034;C047;22/7/2025;No;Efectivo;No; O1447 ; $ 3.075 ; $ 55.356 ; $ -   ; $ -   ; $ 55.356 
10;P069;C047;22/7/2025;Si;Efectivo;No; O1480 ; $ 4.442 ; $ 44.421 ; $ 2.000 ; $ -   ; $ 46.421 
17;P030;C047;23/7/2025;No;Efectivo;No; O1520 ; $ 2.050 ; $ 34.854 ; $ -   ; $ -   ; $ 34.854 
20;P142;C047;27/7/2025;No;Efectivo;No; O1805 ; $ 6.492 ; $ 129.847 ; $ -   ; $ -   ; $ 129.847 
14;P109;C047;30/7/2025;Si;Efectivo;No; O1956 ; $ 2.221 ; $ 31.095 ; $ 2.000 ; $ -   ; $ 33.095 
16;P127;C048;1/7/2025;Si;Efectivo;No; O0047 ; $ 4.100 ; $ 65.607 ; $ 2.000 ; $ -   ; $ 67.607 
2;P039;C048;6/7/2025;No;Credito;Si; O0383 ; $ 1.709 ; $ 3.417 ; $ -   ; $ 171 ; $ 3.588 
13;P134;C048;9/7/2025;Si;Efectivo;No; O0588 ; $ 4.271 ; $ 55.527 ; $ 2.000 ; $ -   ; $ 57.527 
20;P127;C048;13/7/2025;No;Efectivo;No; O0863 ; $ 4.100 ; $ 82.009 ; $ -   ; $ -   ; $ 82.009 
8;P007;C048;16/7/2025;Si;Efectivo;No; O1068 ; $ 1.709 ; $ 13.668 ; $ 2.000 ; $ -   ; $ 15.668 
17;P086;C048;21/7/2025;Si;Efectivo;No; O1400 ; $ 5.980 ; $ 101.657 ; $ 2.000 ; $ -   ; $ 103.657 
19;P085;C048;25/7/2025;No;Efectivo;No; O1628 ; $ 5.126 ; $ 97.386 ; $ -   ; $ -   ; $ 97.386 
18;P070;C048;29/7/2025;No;Efectivo;No; O1876 ; $ 4.442 ; $ 79.959 ; $ -   ; $ -   ; $ 79.959 
16;P034;C048;29/7/2025;No;Efectivo;No; O1901 ; $ 3.075 ; $ 49.205 ; $ -   ; $ -   ; $ 49.205 
10;P116;C048;30/7/2025;No;Efectivo;No; O1972 ; $ 3.930 ; $ 39.296 ; $ -   ; $ -   ; $ 39.296 
9;P071;C049;1/7/2025;Si;Credito;Si; O0066 ; $ 4.442 ; $ 39.979 ; $ 2.000 ; $ 1.999 ; $ 43.978 
2;P132;C049;4/7/2025;No;Efectivo;No; O0235 ; $ 4.271 ; $ 8.543 ; $ -   ; $ -   ; $ 8.543 
15;P113;C049;4/7/2025;No;Efectivo;No; O0268 ; $ 3.930 ; $ 58.944 ; $ -   ; $ -   ; $ 58.944 
4;P141;C049;6/7/2025;Si;Efectivo;No; O0411 ; $ 6.492 ; $ 25.969 ; $ 2.000 ; $ -   ; $ 27.969 
15;P017;C049;7/7/2025;Si;Efectivo;No; O0427 ; $ 5.980 ; $ 89.697 ; $ 2.000 ; $ -   ; $ 91.697 
19;P037;C049;11/7/2025;No;Credito;Si; O0711 ; $ 5.980 ; $ 113.616 ; $ -   ; $ 5.681 ; $ 119.297 
4;P048;C049;11/7/2025;No;Efectivo;No; O0741 ; $ 2.050 ; $ 8.201 ; $ -   ; $ -   ; $ 8.201 
18;P087;C049;14/7/2025;Si;Efectivo;No; O0942 ; $ 5.980 ; $ 107.637 ; $ 2.000 ; $ -   ; $ 109.637 
15;P141;C049;17/7/2025;No;Efectivo;No; O1169 ; $ 6.492 ; $ 97.386 ; $ -   ; $ -   ; $ 97.386 
20;P003;C049;19/7/2025;Si;Efectivo;No; O1280 ; $ 2.050 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
10;P029;C049;20/7/2025;No;Efectivo;No; O1355 ; $ 2.050 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
20;P077;C049;24/7/2025;Si;Credito;Si; O1614 ; $ 2.563 ; $ 51.256 ; $ 2.000 ; $ 2.563 ; $ 55.818 
3;P117;C050;3/7/2025;Si;Efectivo;No; O0208 ; $ 5.467 ; $ 16.402 ; $ 2.000 ; $ -   ; $ 18.402 
5;P001;C050;4/7/2025;Si;Efectivo;No; O0246 ; $ 1.025 ; $ 5.126 ; $ 2.000 ; $ -   ; $ 7.126 
4;P029;C050;4/7/2025;Si;Efectivo;No; O0266 ; $ 2.050 ; $ 8.201 ; $ 2.000 ; $ -   ; $ 10.201 
13;P045;C050;5/7/2025;No;Efectivo;No; O0348 ; $ 5.126 ; $ 66.632 ; $ -   ; $ -   ; $ 66.632 
11;P027;C050;9/7/2025;No;Efectivo;No; O0569 ; $ 5.980 ; $ 65.778 ; $ -   ; $ -   ; $ 65.778 
15;P068;C050;9/7/2025;No;Credito;Si; O0577 ; $ 4.442 ; $ 66.632 ; $ -   ; $ 3.332 ; $ 69.964 
8;P141;C050;16/7/2025;No;Efectivo;No; O1091 ; $ 6.492 ; $ 51.939 ; $ -   ; $ -   ; $ 51.939 
